#OTU ID	72717EgnerPoolB1	72717EgnerPoolB2	72717EgnerPoolB3	72717EgnerPoolB4	72717HBPoolB1	72717HBPoolB2	72717HBPoolB3	72717HBPoolB4	72717HBPoolC1	72717HBPoolC2	72717HBPoolC3	72717HBPoolC4	91517HBPoolD1	91517HBPoolD2	91517HBPoolD3	91517HBPoolD4	6212017EGA1	6212017EGA2	6212017EGA3	6212017EGA4	6212017EGB1	6212017EGB2	6212017EGB3	6212017EGB4	6212017EGB5	6212017EGB6	6212017EGB7	6212017EGB8	6212017EGB9	6212017EGB10	6212017EGC1	6212017EGC2	6212017EGC3	6212017EGC4	6212017EGC5	6212017EGC6	6212017EGC7	6212017EGC8	6212017EGC9	6212017EGC10	6212017EGD1	6212017EGD2	6212017EGD3	6212017EGD4	6212017EGD5	6212017EGD6	6212017EGD7	6212017EGD8	6212017EGD9	6212017EGD10	6212017EgnerPoolC1	6212017EgnerPoolC2	6212017EgnerPoolC3	6212017EgnerPoolC4	6212017EgnerPoolD1	6212017EgnerPoolD2	6212017EgnerPoolD3	6212017EgnerPoolD4	6212017HBA1	6212017HBA2	6212017HBA3	6212017HBA4	6212017HBA5	6212017HBA6	6212017HBA7	6212017HBA8	6212017HBA9	6212017HBA10	6212017HBB1	6212017HBB2	6212017HBB3	6212017HBB4	6212017HBB5	6212017HBB6	6212017HBB7	6212017HBB8	6212017HBB9	6212017HBB10	6212017HBC1	6212017HBC2	6212017HBC3	6212017HBC4	6212017HBC5	6212017HBC6	6212017HBC7	6212017HBC8	6212017HBC9	6212017HBC10	6212017HBD1	6212017HBD2	6212017HBD3	6212017HBD4	6212017HBD5	6212017HBD6	6212017HBD7	6212017HBD8	6212017HBD9	6212017HBD10	6212017HBPoolA1	6212017HBPoolA2	6212017HBPoolA3	6212017HBPoolA4	6212017HBPoolB1	6212017HBPoolB2	6212017HBPoolB3	6212017HBPoolB4	6212017HBPoolC1	6212017HBPoolC2	6212017HBPoolC3	6212017HBPoolC4	6212017HBPoolD1	6212017HBPoolD2	6212017HBPoolD3	6212017HBPoolD4	7272017EGA1	7272017EGA2	7272017EGA3	7272017EGA4	7272017EGA5	7272017EGB1	7272017EGB2	7272017EGB3	7272017EGB4	7272017EGB5	7272017EGB6	7272017EGB7	7272017EGB8	7272017EGB9	7272017EGB10	7272017EGC1	7272017EGC2	7272017EGC3	7272017EGC4	7272017EGC5	7272017EGC6	7272017EGC7	7272017EGC8	7272017EGC9	7272017EGC10	7272017EGD1	7272017EGD2	7272017EGD3	7272017EGD4	7272017EGD5	7272017EGD6	7272017EGD7	7272017EGD8	7272017EGD9	7272017EGD10	7272017EgnerPoolC1	7272017EgnerPoolC2	7272017EgnerPoolC3	7272017EgnerPoolC4	7272017EgnerPoolD1	7272017EgnerPoolD2	7272017EgnerPoolD3	7272017EgnerPoolD4	7272017HBA1	7272017HBA2	7272017HBA3	7272017HBA4	7272017HBA5	7272017HBA6	7272017HBA7	7272017HBA8	7272017HBA9	7272017HBA10	7272017HBB1	7272017HBB2	7272017HBB3	7272017HBB4	7272017HBB5	7272017HBB6	7272017HBB7	7272017HBB8	7272017HBB9	7272017HBB10	7272017HBC1	7272017HBC2	7272017HBC3	7272017HBC4	7272017HBC5	7272017HBC6	7272017HBC9	7272017HBC10	7272017HBD1	7272017HBD2	7272017HBD3	7272017HBD4	7272017HBD5	7272017HBD6	7272017HBD7	7272017HBD8	7272017HBD9	7272017HBD10	7272017HBPoolA1	7272017HBPoolA2	7272017HBPoolA3	7272017HBPoolA4	7272017HBPoolD1	7272017HBPoolD2	7272017HBPoolD3	7272017HBPoolD4	9152017EGA1	9152017EGA2	9152017EGA3	9152017EGA4	9152017EGA5	9152017EGA6	9152017EGA7	9152017EGB5	9152017EGB6	9152017EGB7	9152017EGB8	9152017EGB9	9152017EGB10	9152017EGC1	9152017EGC2	9152017EGC3	9152017EGC4	9152017EGC5	9152017EGC6	9152017EGC7	9152017EGC8	9152017EGC9	9152017EGC10	9152017EGD5	9152017EGD6	9152017EGD7	9152017EGD9	9152017EGD10	9152017EgnerB1	9152017EgnerB2	9152017EgnerB3	9152017EgnerB4	9152017EgnerD1	9152017EgnerD2	9152017EgnerD3	9152017EgnerD4	9152017EgnerPoolB1	9152017EgnerPoolB2	9152017EgnerPoolB3	9152017EgnerPoolB4	9152017EgnerPoolC1	9152017EgnerPoolC2	9152017EgnerPoolC3	9152017EgnerPoolC4	9152017EgnerPoolD1	9152017EgnerPoolD2	9152017EgnerPoolD3	9152017EgnerPoolD4	9152017HBA1	9152017HBA2	9152017HBA3	9152017HBA4	9152017HBA5	9152017HBA6	9152017HBA7	9152017HBA8	9152017HBA9	9152017HBA10	9152017HBB1	9152017HBB2	9152017HBB3	9152017HBB4	9152017HBB5	9152017HBB6	9152017HBB7	9152017HBB8	9152017HBB9	9152017HBB10	9152017HBD1	9152017HBD2	9152017HBD3	9152017HBD4	9152017HBD5	9152017HBD6	9152017HBD7	9152017HBD8	9152017HBD9	9152017HBD10	9152017HBPoolA1	9152017HBPoolA2	9152017HBPoolA3	9152017HBPoolA4	9152017HBPoolB1	9152017HBPoolB2	9152017HBPoolB3	9152017HBPoolB4	ExtractionNTC1S1	ExtractionNTC2S10	ExtractionNTC3S19	ExtractionNTC4S28	ExtractionNTC7S55	ExtractionNTC8S64	ExtractionNTC11S115	ExtractionNTC15S151	blankS39	Taxonomy
OTU11	745	744	2518	2177	0	0	0	0	0	0	887	571	0	0	0	0	327	0	0	989	0	0	0	611	0	0	0	9088	0	0	0	334	279	0	0	447	543	0	0	0	0	1259	0	5597	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	2587	0	0	0	0	2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1670	0	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110	0	1092	1452	6092	15794	365	5445	5629	10102	4586	9007	3163	0	26334	0	0	11022	0	2860	0	4137	1678	10760	0	3981	10572	1477	338	29160	2298	2164	5418	14049	4439	4903	2674	3464	2682	1068	568	0	716	0	0	1032	0	790	0	0	2712	263	0	0	353	3874	0	0	0	1665	0	0	0	319	11613	3532	1704	2847	0	6732	778	0	0	407	0	0	2991	5509	0	0	0	0	0	0	0	750	0	398	510	0	0	9394	0	5572	0	1814	0	0	0	1095	358	0	0	11317	0	4595	0	0	1250	0	920	2007	0	915	0	32522	0	0	0	292	0	0	0	50387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1634	0	352	0	0	0	0	0	0	0	0	0	0	303	0	490	0	0	0	881	0	0	0	0	0	0	0	0	1808	0	0	0	0	3349	0	0	411	GS|97.4|BOLD:ACG8085;k:Animalia,p:Chordata,c:Amphibia,o:Anura,f:Ranidae,g:Rana,s:Rana heckscheri
OTU12	12089	10067	7372	7606	1153	449	0	0	1502	899	0	0	0	0	0	0	924	0	543	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	719	35906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	533	585	635	0	0	0	0	0	0	0	0	0	0	0	1587	0	0	0	0	0	0	0	0	38613	0	25568	77328	0	0	0	0	0	0	0	0	37675	0	0	0	0	0	14493	565	0	0	1741	31185	30951	27985	25630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73118	0	0	0	0	2271	4218	4474	4202	4597	3664	0	0	0	0	43236	0	0	GS|94.4|BOLD:ACX7032;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	353	0	0	746	0	312	0	0	376	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	1358	488	0	1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	1700	246	0	0	0	374	0	0	1242	0	219	0	0	0	0	0	224	296	0	0	975	437	0	3967	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3284	290	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	14390	0	8819	6093	0	771	853	0	0	0	0	551	2283	0	0	0	2008	0	1063	40620	9719	1786	0	0	0	0	0	923	1147	0	0	0	0	0	0	0	1457	0	0	0	2318	2305	3267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.5|BOLD:ACM5921;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Leucophenga,s:Leucophenga angusta
OTU14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	380	7073	21384	2922	0	0	0	0	0	734	0	631	0	935	0	289	0	778	0	0	0	0	2271	0	0	0	0	0	911	0	0	0	0	340	0	0	0	0	1093	374	4708	0	425	4105	0	674	0	36894	0	0	0	0	13385	0	0	0	0	0	0	0	0	978	373	751	0	0	19726	475	0	0	518	0	25407	0	0	25039	0	1069	894	0	0	0	288	257	726	3865	7915	3442	4443	0	0	739	0	2393	2131	1658	302	560	5124	0	0	384	2500	480	0	0	0	0	0	0	0	0	0	0	1033	0	0	339	0	0	0	0	0	0	20791	0	0	0	0	0	0	1474	2226	2374	2043	2414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3122	0	1596	0	0	499	7343	1131	281	0	273	0	0	294	49843	0	0	0	0	251	1743	0	0	0	258	351	1233	1287	0	0	0	0	0	0	0	22884	0	0	937	0	0	0	0	0	1358	0	2156	0	7708	0	1158	4716	845	0	0	0	5426	0	11606	11337	0	2404	540	0	0	19396	4605	1256	406	0	733	256	0	0	1195	0	1191	820	1352	1305	0	0	0	0	0	0	13117	2822	0	0	0	289	0	0	0	0	0	0	0	5808	385	0	0	0	0	0	0	0	748	0	0	0	0	0	0	325	278	329	3779	0	0	0	0	14994	0	0	3493	GS|94.4|BOLD:ABA7143;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU15	253	245	0	231	1208	758	471	385	0	0	0	0	3982	4708	1677	2614	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	254	0	0	0	0	0	0	0	0	0	0	812	266	408	218	450	13073	12958	10364	12229	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	483	898	1110	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19945	0	0	0	0	0	0	0	5754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	193	0	0	0	0	0	0	611	0	266	30004	0	0	250	0	0	0	0	6753	2832	9301	2806	0	0	0	0	1207	785	1831	1001	0	0	0	37446	0	0	1650	0	0	2685	0	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	340	0	0	729	956	988	825	412	711	694	713	0	0	0	0	0	0	0	0	488	GS|94.1|BOLD:ABW0251;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2363	414	7797	761	331	0	0	0	290	0	0	1506	0	819	0	0	1466	3707	231	36265	1155	0	999	0	1635	4261	491	0	326	0	933	0	0	1021	631	599	2266	310	1355	818	293	2021	207	1925	2082	8359	313	1547	4233	505	7077	0	0	7214	385	0	0	252	0	0	0	1134	0	4556	1217	18209	6245	810	4363	0	932	0	6899	0	1788	2176	1093	254	1339	1174	0	0	188	1399	954	1582	0	0	0	1280	1898	2946	1782	3184	427	356	239	1332	530	409	264	390	304	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1734	0	639	0	0	0	0	0	620	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1367	0	0	0	225	0	0	0	0	0	0	0	0	0	0	897	0	0	0	0	923	194	0	0	0	0	2615	0	441	0	0	0	0	0	0	350	420	507	445	0	0	207	2100	0	0	0	1266	4559	0	309	1234	0	0	2209	0	0	266	241	0	185	0	0	0	0	0	0	0	0	0	875	332	2403	0	4845	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	0	0	0	0	0	0	0	0	945	324	0	0	0	0	0	0	0	0	0	6404	1825	0	0	0	0	0	0	9987	GS|98.3|BOLD:ACF8218;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU17	214	0	125	153	0	0	0	0	157	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	326	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	217	0	379	0	0	191	0	0	0	0	0	294	109	0	0	0	373	0	0	0	0	0	0	0	255	432	184	283	882	851	715	569	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2367	7306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7585	0	8127	0	0	0	14057	0	0	0	0	0	0	0	0	0	272	0	101	1967	5744	3070	4142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12210	524	20103	0	0	0	0	11053	0	0	0	0	0	0	0	0	0	0	0	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|95.2|BOLD:ABW8775;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Dytiscidae,g:Hydaticus,s:Hydaticus bimarginatus
OTU18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	0	2607	9617	0	0	0	983	263	0	18616	19623	20843	436	9818	0	8027	0	0	6117	0	0	19917	0	7819	1163	183	0	33767	0	4753	34855	3549	4315	15627	4575	766	1037	1820	2074	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4885	0	0	0	0	0	GS|96.1|BOLD:AAJ5023;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tabanidae,g:Chrysops,s:Chrysops caecutiens
OTU19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	901	332	0	0	0	0	0	0	0	1079	226	0	0	0	0	0	0	0	0	462	337	297	0	0	0	0	0	0	0	0	0	1057	386	0	0	0	0	248	734	398	986	22632	0	5034	0	0	0	0	0	0	237	0	6995	0	0	0	0	0	0	0	0	167	0	147	0	0	0	0	0	0	0	0	17811	0	339	0	0	0	0	0	0	0	1466	0	2236	485	0	496	2690	3910	5731	3682	3841	0	0	0	337	1934	7426	0	0	0	505	286	0	535	573	3727	0	3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	3327	28889	0	0	915	0	0	0	GS|97.8|BOLD:ABA7544;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Metalimnobia,s:Metalimnobia bifasciata
OTU20	0	0	0	0	232	0	1386	1470	0	0	744	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22485	0	3217	0	0	0	8861	0	35258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.4|BOLD:AAI8634;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Hypochrosis,s:Hypochrosis hannelorae
OTU21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	68	116	0	0	80	355	0	511	760	0	0	166	0	0	0	0	0	90	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13342	11457	0	0	0	119	185	0	0	0	0	1706	0	6645	4899	12596	8758	5751	6055	4196	11488	1802	2555	1982	2413	548	367	1662	1827	0	0	0	0	0	70	0	0	452	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	735	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	70	0	0	0	0	0	0	0	0	0	3730	0	0	1149	GS|95.6|BOLD:ABW1302;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Ptilodactylidae,g:Ptilodactyla
OTU22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6423	23793	0	1142	22239	0	19411	947	535	152	10869	0	0	24439	216	0	0	0	0	4080	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.6|BOLD:ACT3952;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU23	843	0	475	1055	0	0	0	0	0	0	1073	907	0	0	2122	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	26063	0	0	0	1622	0	0	0	0	0	0	0	0	0	0	0	303	52462	1114	0	0	0	0	0	0	0	0	0	0	906	0	309	0	0	0	0	0	0	22437	0	0	0	0	0	371	0	1184	507	513	0	505	1276	1105	1267	2112	1637	0	0	0	0	0	278	0	0	1188	952	0	0	0	0	0	0	2953	0	0	0	0	16350	0	0	389	0	0	0	0	0	0	0	0	0	0	886	0	1040	825	1589	1394	1124	0	0	0	0	1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5324	0	0	3720	4214	6892	3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2151	0	0	0	0	0	0	0	0	0	0	1219	0	0	29235	5591	2432	6893	2609	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	1184	929	1031	0	0	0	0	0	0	0	0	1602	GS|95.1|BOLD:ACG8041;k:Animalia,p:Chordata,c:Reptilia,o:Squamata,f:Colubridae,g:Lampropeltis,s:Lampropeltis triangulum
OTU24	0	0	0	0	4133	1981	408	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	27329	0	0	0	0	0	0	0	2713	0	0	9274	0	0	0	0	0	0	0	0	4388	0	584	0	0	662	237	1318	429	0	373	727	173	0	0	0	0	0	0	12466	0	0	0	0	0	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|BOLD:ABW3499;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	450	0	0	0	0	0	0	413	0	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	360	0	0	0	0	0	0	0	0	0	1237	0	0	375	0	0	346	5012	0	0	0	0	0	0	0	0	3338	732	2639	0	0	0	12994	106	219	0	10948	0	5082	11409	406	0	994	1440	4811	2495	485	410	1015	607	0	258	187	356	0	105	0	0	125	159	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20553	0	0	0	0	1018	0	295	0	0	0	0	4185	0	0	0	7670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9313	0	0	0	0	0	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	4657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.4|BOLD:AAY7602;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU26	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962	0	2881	0	0	0	1605	0	0	0	0	0	0	0	0	79	297	0	0	0	0	0	0	0	0	0	0	0	0	0	5675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	120	0	225	0	1182	0	0	0	0	83	0	4082	493	0	3999	7728	7276	10107	1883	0	3149	1605	0	51	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.2|BOLD:ABW2531;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tabanidae
