#OTU ID	extBlankA07	extBlankB11	extBlankC10	extBlankE08	extBlankH07	extBlankH08	extBlankH09	extBlankH10	extBlankH11	mockIM4pPerlut	nosample	solutBlankF02	solutBlankG04	une-01	une-02	une-03	une-04	une-05	une-06	une-07	une-09	une-10	une-11	une-12	une-13	une-14	une-15	une-16	une-17	une-18	une-19	une-20	une-21	une-22	une-23	une-24	une-25	une-26	une-27	une-28	une-29	une-30	une-31	une-32	une-33	une-34	une-35	une-36	une-37	une-38	une-39	une-40	une-41	une-42	une-43	une-44	une-45	une-46	une-47	une-48	une-49	une-50	une-51	une-52	une-53	une-54	une-55	une-56	une-57	une-58	une-60	une-61	une-62	une-63	une-64	une-65	une-66	une-67	une-68	une-69	une-71	une-72	une-73	une-74	une-76	Taxonomy
OTU232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|71.7|BOLD:ACG5622.1;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU233_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	GS|95.6|BOLD:AAF9775.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae
OTU234_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:ACF0915.2;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae
OTU235_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|94.4|BOLD:ACP5974.1;k:Animalia,p:Arthropoda,c:Insecta,o:Siphonaptera
OTU236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU237_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB1667.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:Argyrotaenia,s:Argyrotaenia quercifoliana
OTU238_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	77	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	36	37	0	0	0	65	0	0	0	0	0	874	0	0	45	0	0	0	0	0	0	0	0	80	0	0	54	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:ABA5202.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pseudolimnophila,s:Pseudolimnophila luteipennis
OTU239_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAC3395.1;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Chromagrion,s:Chromagrion conditum
OTU240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|73.9|BOLD:ACA3305.1;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata
OTU241_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA7894.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:Catastega,s:Catastega aceriella
OTU242_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA3997.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Cladara,s:Cladara limitaria
OTU243_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:ACF5890.3;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae
OTU244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|71.7|BOLD:ABY1821.1;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Theridiidae
OTU245_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:ACA9619.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Molophilus
OTU246_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA7906.6;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Phryganeidae,g:Phryganea,s:Phryganea cinerea
OTU247_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB0279.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tineidae,g:Acrolophus
OTU248_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAC4902.1;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Amara,s:Amara aenea
OTU249_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB8796.3;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Saturniidae,g:Anisota,s:Anisota senatoria
OTU250_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAG7627.1;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae
OTU251_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:AAA3680.1;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Hydropsychidae,g:Hydropsyche,s:Hydropsyche morosa
OTU252_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA3080.1;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Limnephilidae,g:Limnephilus,s:Limnephilus submonilifer
OTU253_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.2|BOLD:ABA8301.5;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae
OTU254_suspect_mock_chimera	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAC2499.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila suzukii
OTU255_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA2528.3;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Hydropsychidae,g:Hydropsyche,s:Hydropsyche sparna
OTU256_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.1|BOLD:ACK2920.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae
OTU257_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAU6627.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae,g:Cratyna,s:Cratyna perplexa
OTU258_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|95.6|BOLD:AAG6902.3;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Medina,s:Medina luctuosa
OTU259_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|78.3|BOLD:ABY0835.2;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU260_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|90.6|BOLD:ACP5974.1;k:Animalia,p:Arthropoda,c:Insecta,o:Siphonaptera
OTU261_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:ACA0972.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU263_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:ACB5151.1;k:Animalia,p:Arthropoda,c:Chilopoda,o:Scolopendromorpha,f:Scolopendridae,g:Scolopendra,s:Scolopendra subspinipes
OTU264_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:ACV1904.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae
OTU265_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB6784.2;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Lycosidae,g:Pirata,s:Pirata piraticus
OTU266_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|BOLD:AAB2768.7;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Philodromidae,g:Philodromus,s:Philodromus rufus
OTU267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	210	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU268_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAJ1771.1;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata
OTU269_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAW6052.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tineidae,g:Acrolophus
OTU270_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB6200.3;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Zaprionus,s:Zaprionus indianus
OTU271_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:ABA5203.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia frontalis
OTU272_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAC3054.1;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Harpalus,s:Harpalus pensylvanicus
OTU273_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|BOLD:ACW1682.1;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Lycosidae,g:Arctosa,s:Arctosa emertoni
OTU274_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|84.7|BOLD:AAX9373.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae
OTU275_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	GS|100.0|BOLD:AAA7111.2;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Noctuidae,g:Acronicta,s:Acronicta insularis
OTU276_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAD6847.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Euphylidorea,s:Euphylidorea platyphallus
OTU277_suspect_mock_chimera	0	139	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|84.4|BOLD:AAP0959.1;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae
OTU278_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAH3035.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Pollenia,s:Pollenia rudis
OTU279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|73.9|BOLD:AAN5076.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Dicrotendipes
OTU280_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.9|BOLD:AAG5465.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae
OTU281_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:ACR7853.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae
OTU282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	GS|73.2|BOLD:ACW4480.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU283_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	49	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAH0087.4;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Anisodactylus,s:Anisodactylus rusticus
OTU284_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA9253.2;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Erebidae,g:Ophiusa,s:Ophiusa disjungens
OTU285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|71.8|BOLD:ACO1314.1;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
