tagID,OTUid,OTU_identifier,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,Site,Date,BatID,BatSpecies,Sex
nau.7052,OTU118,BOLD:AAA0953,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU200,BOLD:AAA1036,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU50,BOLD:AAA3461,Animalia,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU8,BOLD:AAB5742,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Rhogeessa,Rhogeessa tumida,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU41,BOLD:AAH4593,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU180,BOLD:AAJ1744,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU364,BOLD:AAY9256,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Aristotelia,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU275,BOLD:ABY2232,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU208,BOLD:ACG0465,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU161,BOLD:ACG4524,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU51,BOLD:ACJ4530,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU19,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU122,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU202,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU232,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7052,OTU262,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,31,RHBI,F
nau.7053,OTU13,BOLD:AAA0716,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Metaponpneumata,Metaponpneumata rogenhoferi,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU22,BOLD:AAA0866,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,NA,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU6,BOLD:AAA3313,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU59,BOLD:AAA4172,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eulepidotis,Eulepidotis juncida,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU96,BOLD:AAA4337,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Magusa,Magusa divaricata,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU3,BOLD:AAA4727,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU106,BOLD:AAA5135,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eulepidotis,Eulepidotis rectimargo,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU52,BOLD:AAA6304,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Azeta,Azeta ceramina,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU82,BOLD:AAA7586,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypsoropha,Hypsoropha adeona,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU60,BOLD:AAB4195,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Catabenoides,Catabenoides terminellus,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU40,BOLD:AAC1306,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Toxonprucha,Toxonprucha scitior,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU203,BOLD:AAD0740,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera albula,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7053,OTU58,BOLD:AAF7338,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis calamistis,ESCAMAQUITA,6/2/16,32,PTGY,F
nau.7054,OTU62,BOLD:AAA1494,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,Macaria nundinata,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU6,BOLD:AAA3313,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU3,BOLD:AAA4727,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU4,BOLD:AAB0279,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,NA,NA,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU27,BOLD:AAB1169,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha vitis,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU61,BOLD:AAB6761,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tarache,Tarache tetragona,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU149,BOLD:ACE8070,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Perigonia,Perigonia ilus,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU91,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU132,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7054,OTU75,SINTAX,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,34,PTPA,M
nau.7055,OTU6,BOLD:AAA3313,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU3,BOLD:AAA4727,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU44,BOLD:AAA8220,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Obrima,Obrima pyraloides,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU21,BOLD:AAB0282,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,NA,NA,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU18,BOLD:AAB8726,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,NA,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU95,BOLD:AAE2024,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Stenoma,NA,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU33,BOLD:AAY5064,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,NA,NA,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU528,BOLD:ACY4794,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7055,OTU83,SINTAX,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,ESCAMAQUITA,6/2/16,35,PTPA,M
nau.7056,OTU17,BOLD:AAA0932,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Bleptina,NA,ESCAMAQUITA,6/2/16,39,STPA,F
nau.7056,OTU3,BOLD:AAA4727,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,ESCAMAQUITA,6/2/16,39,STPA,F
nau.7056,OTU4,BOLD:AAB0279,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,NA,NA,ESCAMAQUITA,6/2/16,39,STPA,F
nau.7056,OTU176,UTAX,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,ESCAMAQUITA,6/2/16,39,STPA,F
nau.7059,OTU3,BOLD:AAA4727,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU408,BOLD:AAO8154,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU64,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU108,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU114,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU168,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU171,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU201,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU265,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU288,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU303,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU349,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU353,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU372,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU374,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU379,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU383,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU393,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU405,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU407,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU432,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU433,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU444,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU445,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU446,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU490,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU505,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU506,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU507,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU541,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU549,SINTAX,Animalia,Arthropoda,NA,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU237,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU240,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU280,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU326,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU350,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU382,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU406,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU417,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU418,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU452,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU529,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU530,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU56,UTAX,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7059,OTU176,UTAX,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,FINCA_GUADELUPE,6/4/16,42,STPA,F
nau.7073,OTU11,BOLD:ACB0302,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-A,PHST,F
nau.7073,OTU124,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-A,PHST,F
nau.7073,OTU126,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-A,PHST,F
nau.7074,OTU11,BOLD:ACB0302,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-B,PHST,F
nau.7074,OTU124,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-B,PHST,F
nau.7074,OTU126,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-B,PHST,F
nau.7074,OTU262,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-B,PHST,F
nau.7074,OTU290,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-B,PHST,F
nau.7075,OTU11,BOLD:ACB0302,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-C,PHST,F
nau.7075,OTU124,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-C,PHST,F
nau.7075,OTU126,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-C,PHST,F
nau.7075,OTU290,SINTAX,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,FINCA_GUADELUPE,6/4/15,57-C,PHST,F
nau.7120,OTU17,BOLD:AAA0932,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Bleptina,NA,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU6,BOLD:AAA3313,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU194,BOLD:AAI1345,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Idiopyga) halterella,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU70,BOLD:AAY4866,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,NA,NA,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU90,BOLD:ABA3539,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU292,BOLD:ABX9062,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU98,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7120,OTU341,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,135,PHDI,noRecord
nau.7121,OTU6,BOLD:AAA3313,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU18,BOLD:AAB8726,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU210,BOLD:AAH5091,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Aristotelia,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU70,BOLD:AAY4866,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU90,BOLD:ABA3539,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU357,BOLD:ABX7969,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU292,BOLD:ABX9062,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU291,BOLD:ABY3639,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU190,BOLD:ACA2544,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU23,BOLD:ACJ2489,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU105,BOLD:ACR5974,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU115,BOLD:ACR6126,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU231,BOLD:ACR7012,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU19,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU109,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU117,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU122,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU127,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU134,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU137,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU138,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU140,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU141,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU147,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU156,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU174,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU177,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU207,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU224,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU227,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU317,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU339,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU550,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU100,SINTAX,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU248,SINTAX,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU145,SINTAX,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7121,OTU557,SINTAX,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,NICARAGUA,5/20/15,148,EPFUR,noRecord
nau.7122,OTU6,BOLD:AAA3313,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU164,BOLD:AAH0552,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU199,BOLD:ABA3523,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU90,BOLD:ABA3539,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU54,BOLD:ACA0434,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU92,BOLD:ACA2803,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU112,BOLD:ACF6261,Animalia,Arthropoda,Insecta,Blattodea,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU115,BOLD:ACR6126,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU98,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU122,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU129,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU143,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU163,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU219,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU272,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU281,SINTAX,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU100,SINTAX,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU146,SINTAX,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
nau.7122,OTU66,SINTAX,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,NICARAGUA,5/20/15,155,EPFUR,noRecord
